Metrics Correlation Matrix
,ESU10102,ESU10103,ESU10104,ESU10106,ESU10107,ESU10109,ESU10110,SSU10102,SSU10103,SSU10105,SSU10106,SSU10108,SSU10109,CSU10102,CSU10103,CSU10105,CSU10106,CSU10108,CSU10109,GNT10102,GNT10103,GNT10105,GNT10106,CGS10102,CGS10103,CGS10105,CGS10106,CGS10108,CGS10109,GRC10102,GRC10103,GRC10104,GRC10106,GRC10107,GRC10109,GRC10110,ERM10102,ERM10103,ERM10105,ERM10106,ERM10108,ERM10109,AUD10102,AUD10103,AUD10105,AUD10106,AUD10108,AUD10109,POL10102,POL10103,POL10105,POL10106,POL10108,POL10109,REG10102,REG10103,REG10105,REG10106,REG10108,REG10109,ETI10102,ETI10103,ETI10105,ETI10106,ETI10108,ETI10109,CGV10102,CGV10103,CGV10105,CGV10106,CGV10108,CGV10109,IGV10102,IGV10103,IGV10105,IGV10106,IGV10108,IGV10109,CPI10102,CPI10103,CPI10105,CPI10106,CPI10108,CPI10109 
CGS10106,-0.019141337107111377,0.017854967498646398,-0.0015542992499804488,0.01138706809983087,-0.02804114422995476,0.027793771762052024,-0.031235376676186373,-0.019303477052060855,0.007576694127810912,0.004101017568077164,0.004507987375533911,0.020026664440630764,0.027585216405412342,0.007253458270168799,0.008117478046330727,-0.00067269593693672,0.03650092801370216,0.0019871025985388727,-0.01750482099991089,-0.010677685814434833,0.033502353298414146,0.018094414041463357,0.013416342624033578,0.011441747018957487,0.02113751722929197,0.008982620928414032,1.0,0.0279404032850527,-0.045512524365896576,0.028436405897267276,0.006862844411984575,-0.01792757193826496,0.027729091878113017,-0.016791957876529814,0.0002650824262639603,-0.02728917568626642,0.00652546162257672,0.013677228474180979,0.0028215662995516627,0.002239696162722154,0.031680420661935216,-0.008167859978190906,-0.001799476185960759,0.024464944327101962,-0.01579040647139834,0.004375320549021493,-0.018777127499588903,-0.016980603279947132,-0.0011332015256136745,0.008784725442367919,-0.028030281397290618,0.02221680111777988,-0.020215561820310986,-0.0043830916371154225,-0.004855145336827742,0.011214618280560284,0.004954061320949905,0.021067432367488603,0.017238350861930214,0.007741259522410337,-0.010003662586630817,-0.013037276174178058,-0.03772053613679595,-0.002284370228499437,0.025803426974571875,-0.00240010783957175,0.007035433361503351,-0.001612469092869977,-0.023841833191901248,-0.0013954406124374733,-0.0005546567380380401,0.016234355562037367,0.017139802495166626,-0.0018030190013661944,-0.02436741039328978,0.007823377390657207,0.014636975275227043,-0.002892687933686916,0.024056106368607826,0.026837389018328314,-0.018668690356558486,0.012930566406215696,-0.0161340530316488,-0.008199854066515418
CGS10108,0.004381445962154685,0.0032457680095464665,-0.011760510238294134,0.0072428015513187624,0.005100102705525152,-0.01070888906734974,-0.02223152951121608,-0.0018945923538294213,-0.002787178174626295,-0.020205841662437482,0.020622013656930848,-0.011155927993471728,-0.009208206597485098,0.020722697774545072,-0.013775134916953459,0.007391280107425384,0.022615999131569756,-0.0028760209213782523,-0.008610097826332222,0.029601098916905946,0.020888468818771294,-0.0023416323818745144,0.006438104077355295,0.004837933833719059,-0.004697741186942696,0.01965863358247679,0.0279404032850527,1.0,0.017142749808081986,0.0053206646466088395,-0.033082664076639165,0.014964290291558238,-0.020140077406637723,-0.018461834386484816,0.007153661623351143,-0.01152959802176493,-0.025522584757584788,0.005917015215811964,0.007774603772754953,-0.023903348685900952,0.017403473687165792,0.0006053246788723861,0.0033751518959308333,0.02569022363294554,0.01983992163777579,-0.0095590162704916,0.003538784798238492,0.03158235482292464,-0.018766309344774156,0.029654637809532865,-0.03695144570949645,-0.031402695354415644,-0.00540989494625715,0.0029514366082934868,-0.020466979191960433,-0.02348479429683574,0.010943000646550089,-0.005870785762648823,0.00883911329752126,-0.014853595008154183,-0.0070809775622067755,-0.00831657977548647,0.007862401586579606,-0.011249294657231424,-0.015616543126821484,-0.0012115289630972937,-0.0219355844447922,-0.027207440415965258,0.010212665921446823,0.02084919074812916,0.008012902674975717,0.008180810903558992,-0.02152892884904897,-0.009993387368955433,0.03188808710997042,0.015306976474950698,-0.0044912590981441925,0.0032580009233560006,-0.0024627470175696683,0.01724431603675702,-0.00471703548914929,0.01677002920730011,-0.013211219958186624,-0.019996781462562663
CGS10109,-0.015945048398985993,0.02416586803322169,-0.014777567437080658,0.0046636809777502505,0.022744764718030167,-0.0052693477364182135,0.024317075126165825,-0.010422357653373713,0.01483974087864882,0.01945677202586827,-0.012609242334661729,0.005456315737346073,0.010889204475707176,0.017091704080480354,0.015215118612326217,0.004635312646784564,-0.007095408518572371,-0.009730612828787332,0.0014063639383248248,0.0009329710856548765,0.03387035602148894,-0.026054862203131215,0.0007577062339308752,-0.0046441364985111795,-0.011365991144493713,-0.006292528142517883,-0.045512524365896576,0.017142749808081986,1.0,0.014401768496172442,0.060411164761270696,0.025943147802627367,-0.01949835809178311,-0.007479679225325692,0.002349298172685536,0.021401922501663638,-0.031130382599863317,0.015348692129002792,0.01394559844082218,-0.026004090744938427,0.03285521592624234,0.0025039262673935882,0.036520867198749,-0.037047933165883375,0.01882490991107357,-0.0029440152640384863,0.0037114144733215613,-0.016353959258345582,0.012325363126770726,-0.013051893347269923,0.0036540053321757675,-0.015178258514813801,-0.015249826683431266,-0.003746603710489244,0.02016921390709274,0.0015363840883181644,-0.03204269234557732,-0.0011037091783931787,0.019554600626201783,-0.03236799604527107,-0.002419512196475329,0.0011023463104407171,0.016008786639379206,0.01683767820225216,-0.013078652768282526,0.023975459088082914,-0.018001660137970724,0.003813221155886463,0.004915432224009239,0.020583967178296237,-0.000591659703279437,0.01393394431200422,0.025874849375024874,-0.018019703813724586,-0.011727024074472335,-0.03914212163063173,0.03818955538765112,0.004724368857705286,-0.011155659733029321,-0.005360224363959824,0.026215290502814376,-0.009848308951331326,0.0003571773944616383,0.02012667459044537
GRC10102,0.01183453266437943,-0.0016187813320042703,-0.01603443650570785,-0.006330215361238565,-0.013470782317952268,-0.0072256336159481,0.021192138542062176,0.004628868317884106,-0.001586234940008263,0.019137722602071323,0.0005669717285543185,0.009239663285286458,0.020276683743227743,0.0027479373039375507,-0.028521721235478352,0.01415445614697287,-0.015079690935000313,0.009366318274187269,-0.02568073652703955,-0.003049734539782164,0.00861315565120142,-0.018828468160476806,-0.01903137854326618,-0.01817981768623033,0.011853588598678364,0.02692448243721258,0.028436405897267276,0.0053206646466088395,0.014401768496172442,1.0,0.0008236721913947964,-0.016575531116353993,-0.008801103561254027,0.019554891311384028,0.008926923678089218,0.0039999674049049205,-0.015245206567193248,-0.02169797440782845,-0.011850163051694064,0.011659860187813313,-0.0013078896542549736,0.019387277266976546,0.0147432697259914,0.03326409754638578,0.0004037265043946506,-0.027652498284295838,-0.02307238539574408,-0.0015616252282688668,0.005575212031551648,-0.001173023901712102,0.02095995892103085,-0.024901782615492033,-0.03386048694365407,-0.0226395512819928,0.022367458465335673,-0.008848113657675903,0.004893460268731018,-0.019255089382071655,-0.02312348549841459,0.023626686866340344,0.0011258968338248288,0.013824962931028398,0.005007560670897316,-0.012041550866985115,0.000513137147941399,0.007821928778355637,-0.004360158204526533,0.017282355672994017,0.021842025748990638,0.017310869997474925,-0.0018700887132957302,-0.0024944332208684875,-0.004293736663813492,-0.014706706158302644,-0.0011258662342284286,-0.012774839338151742,-0.01608271316762926,0.003682735145719467,0.04587715715504825,-0.0037292447412040127,0.0530298107320129,0.0255999235395629,0.008128145391192885,0.027516981780620318
GRC10103,-0.009975860497063642,0.02017078591547523,-0.007128209962524462,0.01341909195945709,0.036639256724144524,0.022123460827432023,0.001661679715484708,0.006128939952404829,-0.022459790396201045,-0.00031951825021231834,0.015339577839310496,0.02915783205793824,-0.023322344125234526,-0.008334142795159741,-0.006241081376602521,-0.019201369517147918,-0.009578473946892664,-0.030936749502776768,-0.004932127854981221,-0.02502913771155813,0.015236877334331395,-0.007985062739739698,0.012820097316509006,-0.01354393394892123,-0.014812167893566845,-0.0006372672523416153,0.006862844411984575,-0.033082664076639165,0.060411164761270696,0.0008236721913947964,1.0,-0.021110689514463647,0.03748881679543655,0.014463572424464277,0.050742672172488686,0.011654551088406925,-0.012704489606502084,-0.004821400909432693,-0.028594979890060736,0.0019139323705367134,0.017271470232364743,0.019154926945329366,0.005408611899644202,-0.0076714171853584255,0.0003980209211398232,-0.006198829333834893,-0.01167309441616385,-0.004711391736519383,0.02517399792246957,0.003367761526254265,0.01114347754951779,-0.015630574190259264,-0.03541102263423947,-0.01082864279302331,0.007752207974060122,0.040383573035465664,-0.014543845321749564,0.026982961156295497,0.03997543752491196,0.002353045453217723,0.010871084236706475,0.044193529384363064,-0.023683780751639093,0.01843361157745898,-0.009005167391743814,0.00373009375051696,0.015513369791595085,0.017854245400567473,0.02218531303493114,-0.026860066356583397,-0.0077004228488899065,0.010684782790642588,-0.02230865160476274,-0.012895374299971275,-0.0037902954676616862,-0.014313428206906655,-0.04355091969825312,-0.0061765599605987515,0.028061784726901528,-0.02130924314778662,0.031143710926830756,0.01414623698451974,-0.009382252983159806,-0.0007750781317060727
GRC10104,0.014264621558951373,0.021916025361408895,-0.011223791802044794,0.0023634994290970372,-0.004530535785030375,0.021526305583782573,-0.01783031974775918,-0.030671195892001516,0.014769221430128375,0.004260480853636829,-0.022044081717803365,0.001979744008297833,-0.0050567695053605225,0.027483409691998684,0.003002373170087731,-0.033552535042887716,-0.005494951037930227,0.026146942007759424,-0.0015535744230641085,-0.024323709792556103,-0.01758277041766032,0.007093422289025489,0.010094666521039906,-0.010064062873004275,-0.006281266957938022,-0.011099644879832652,-0.01792757193826496,0.014964290291558238,0.025943147802627367,-0.016575531116353993,-0.021110689514463647,1.0,-0.016028450255735724,0.0262047629320028,-0.003422165731346081,0.026590765448555938,0.01303902353634564,0.028717715565511965,0.003709134128406579,-0.00805894513297351,-7.818548663862989e-05,-0.011252007748892769,-0.018867813061627395,-0.00987467626075025,-0.008527691330135617,-0.015848047478632867,0.00980620118219801,0.04444871174985585,-0.014538553469635236,0.005058577249485968,-0.01415540182464939,-0.01183821352278418,0.006866877820523426,0.023130124886564594,0.020791961722758823,0.0172306383698197,-0.0016705989791521232,0.001365209744415527,-0.03510574828488995,0.014049836922144336,-0.004192336390218025,-0.011525281689226282,0.008917762559769117,0.023362376519109298,0.00772068955438158,0.009106839427784558,0.009713974642036749,-0.0035169411129520353,-0.04814445926460006,-0.025827350024939362,0.04982934759830178,-0.03446606474422732,-0.0008216435090224705,-0.01908364022900388,-0.007964484344757073,0.004299412991291126,-0.017662760813364303,-0.0290891998217488,0.009979210926514933,0.00044854458255390447,-0.011941437933288859,0.009223137439264097,-0.008667985651072435,-0.015416204046610359
GRC10106,-0.03930952935687006,-0.009346546361349675,0.017947543843651995,0.009327556850705849,-0.0281629451882839,0.03549837049411625,-0.00610020643560314,0.008157649445033546,0.026029721374864076,0.001217716294540222,-0.0011131735195678805,0.018209350096474855,0.008790085671953827,-0.011994868377951481,0.01980277025409794,-0.004915615894847658,-0.00774523607578374,-0.004878726858257501,0.00296596402216464,-0.0026853830457673057,-0.007610448370834975,0.013036375883593028,0.008144723890164848,0.02173079605056226,0.01276692440083737,0.033818617210221606,0.027729091878113017,-0.020140077406637723,-0.01949835809178311,-0.008801103561254027,0.03748881679543655,-0.016028450255735724,1.0,-0.009011164637382944,-0.00937715428814678,0.0047256861000275355,0.025327908351664475,-0.018666921114554164,0.014272482786924973,0.0030496200978997875,-0.01862421121848332,0.0071146773206456435,-0.01637019260136074,0.006148979351811981,-0.004784981111953898,0.04482060482771504,0.016676752136352953,0.0005201656842073436,-0.00041054861421390863,-0.01160505440243709,0.003266022250914018,-0.013593346567294554,-0.010405176417076079,-0.017688704960312614,0.016306174806158157,0.0054632995328584965,0.014145850672891336,-0.004729729652564896,0.00875976752586721,-0.01131995887486209,0.012610507867328442,0.010733078367908043,0.004438130771041004,-0.008936086904530018,-0.03224036037429262,-0.0260963562333525,0.021319613632865466,0.026193879574339194,0.024244065442740038,0.0007562381840006584,-0.01797561665588932,0.02754487720920806,0.010499194017162676,-0.0038805319855646754,-0.016486030626942975,-0.005618529014393811,-0.008962932845870976,0.024345431598533192,-0.006148977977724264,-0.048111628617171956,-0.0032988874108453308,0.019381184321202182,-0.030819354410520944,-0.009930469111527524
GRC10107,0.006890548536791075,0.013810562727032127,-0.0011401440443017565,-0.015594871918616119,0.018740875719108582,0.01810189441579158,-0.0013394285048575958,-0.013796813357233545,0.002635433737121739,-0.012296883446893116,0.02573961047524969,-0.026875973641518176,-0.0059565250011745455,0.023954440592037503,-0.0018987442935794565,0.02419986255494598,0.0030372672907093058,0.02702512650004216,0.007238687350692775,-0.021478501620339062,0.020680736644099206,-0.002992559617160065,0.0057585080519016105,0.02803347593370893,0.011509671278445913,0.013087919228734514,-0.016791957876529814,-0.018461834386484816,-0.007479679225325692,0.019554891311384028,0.014463572424464277,0.0262047629320028,-0.009011164637382944,1.0,-0.025218219876412887,0.005135669558697044,-0.00029291143263273126,-0.007808672513526363,0.015877849361456614,0.023945967895445956,0.009131668378542715,0.0033384604959597634,-0.010755137005526673,-0.003756019390104703,-0.004011590684374675,-0.047623749759293316,0.010274766843662186,-0.007038835093305587,-0.03867204282864983,0.04605247478532403,0.019312099640845373,0.03197871176984827,-0.0007015933169258441,-0.014305417814246693,0.013926116386932589,0.003196961519176802,-0.01007745971099359,0.02104842934214968,0.00964157143204368,-0.013751052297767533,0.013479646735804016,-0.038098088807064154,0.0025054119787716405,-0.003891861772320164,-0.0030100578614187133,0.02439641396728119,0.018133959202189347,0.006406912202199791,0.005907029198805219,0.0008853831238706739,-0.0012648641767166238,-0.012116784700343546,-0.014351928952957975,0.03174873976951121,-0.01864108436267386,0.0340861951577999,0.008433789373403338,-0.004919615492244669,-0.0250441983661467,-0.010607903942465908,-0.0015800129763271587,-0.001697261352209749,0.017549589145203152,-0.007096265624447568
GRC10109,-0.015862317447090116,0.005249085301463711,-0.003815935512463971,0.006140934483293944,0.0014045876498004228,0.018150382238676745,-0.016996293939039668,0.004369510711265314,0.009028566331322202,-0.0109168025498753,0.023548743265202243,-0.022592459562269285,0.005163474630601868,-0.020178499478979185,-0.01121383390840539,0.01790781710275083,0.02623734813242115,0.015481205221659003,-0.006196160320469445,-0.021193788353795602,0.014583154870623994,-0.00101087757934367,0.013338465807709206,-0.023018132685609472,-0.01726214374272189,0.019786211325343722,0.0002650824262639603,0.007153661623351143,0.002349298172685536,0.008926923678089218,0.050742672172488686,-0.003422165731346081,-0.00937715428814678,-0.025218219876412887,1.0,0.03226648663452904,-0.04040731997024785,0.026922725290278084,-0.00808721635533044,0.015768288965733585,-0.011355133473113824,0.012347345244092799,-0.020543246975336833,0.019480554091423272,-0.00844546771681093,0.012926176879457373,-0.028726134548839162,0.02368711517694673,-0.0015189727059128216,-0.008960977787853876,-0.018040563772831773,-0.010969690370821608,0.01209030879413654,-0.02696487343911067,0.004817736013000375,-0.0011434166309034057,-0.02206062958756115,-0.009790924844243277,-0.020868934350768985,0.002842299376925017,0.015557286392762918,-0.009259954120101633,-0.04519941300231794,-0.01612156532571411,0.010831830495447312,-0.014925412820832838,0.0024597073352091263,-0.000411641141580656,0.012949830611756523,0.011440403447360144,0.02213386441688771,0.02504031398420113,0.0074937972976658294,-0.026756719583181664,0.011801704228219365,-0.016648459138925296,-0.010027766296078978,-0.018717023038219503,0.030394848127456024,-0.0004823420552527882,-0.025678727436993794,0.021313263698539225,0.012622634610433435,0.007915265947846648
GRC10110,-0.004360499751807212,0.011922676272035112,0.003428726762792037,0.021466964780042678,-0.012395912975516222,-0.004865848681895181,0.05449027875411006,-0.0005936230279138248,0.0035366219857857237,0.008051500191755257,-0.0017741951066993053,0.00019909762300014065,0.0040446195509613566,0.008587788214043409,-0.0153939991551329,0.0020858244136126277,-0.01796184815755721,-0.008826944056207856,-0.008274280708177787,0.019435767567864522,0.013077215992548718,0.010155093973347077,0.00747634650902454,-0.024607337376743126,-0.02280877580821103,0.003125269179475733,-0.02728917568626642,-0.01152959802176493,0.021401922501663638,0.0039999674049049205,0.011654551088406925,0.026590765448555938,0.0047256861000275355,0.005135669558697044,0.03226648663452904,1.0,0.030867671972473597,0.012675478388360613,-0.03841230863468585,-0.007077394957691932,-0.016415887657023613,0.012314439968460522,-0.008084575793240175,-0.026764736276242783,-0.02151166039346165,0.014880253928361531,-0.02872416272902353,-0.0027112893935128794,-0.023775611789344148,-0.020573142934711755,-0.024135776682098587,-0.024318815821219097,-0.020721238070875267,-0.017952701087304037,0.02707859405533616,0.03884841361780847,0.015702883667167686,0.004054713467231968,0.009115397565397011,-0.0007401822627984494,-0.004246345236241599,0.012362065652500809,0.02727732087857739,-0.00559824068600442,0.0077981754852687185,0.007174731409021244,-0.01984571783141069,0.005270400661250471,-0.03138623872971579,0.014215905500495408,-0.006979153475880379,-0.006741818506457317,-0.0007367954224519029,-0.03044634831869137,0.007264074374636103,0.008185635931506488,-0.04182865357751027,-0.003215527876805973,0.04232578893163715,0.004364888555542334,0.005050761847477953,0.0019918063909696053,-0.00954681703496866,0.013155991696148537
ERM10102,-0.012223556010892212,0.008608374625722144,-0.012441799888831373,0.010535400129486347,-0.02552425508418234,-0.02891128813729586,0.0012812880348189032,-0.019235859557447898,0.011711725557575485,0.0050467456989207035,0.016915665193721167,0.0028589286304476027,0.0007017985077473204,0.0213467265047085,-0.013111321531637186,-0.01825201164708441,-0.004954024753985281,-0.013460374569162372,-0.047595889478767514,0.008037187578199646,-0.016060572017856854,0.027786263213698374,-0.0036390629779031497,0.03810855201106473,0.029972390203195663,0.028268406486922096,0.00652546162257672,-0.025522584757584788,-0.031130382599863317,-0.015245206567193248,-0.012704489606502084,0.01303902353634564,0.025327908351664475,-0.00029291143263273126,-0.04040731997024785,0.030867671972473597,1.0,-0.025431831598494704,0.010661668690294127,0.0073134368938894394,-0.02977120948719756,0.007015398951084423,0.03394348201604819,0.0095394654159014,-0.020392682170982272,7.43416878464753e-05,0.009768381643828632,0.01920582476141774,0.0015680612906288451,0.021237472460241033,-0.013068768157124482,-0.025362700932738454,0.004105869039328651,-0.020796515790699046,0.03723806455042669,-0.012500730903298798,-0.02803015042334807,-3.885888089023075e-05,-0.0016174876275921303,-0.02270546045774656,0.013122474649737197,0.03214156172214078,-0.005762945060846144,0.010130036404348338,-0.016417285599457314,-0.0035108142569521316,0.0315519682795939,0.03516486300323859,-0.0175915805388789,0.002197823363279974,-0.00895661270517452,0.01321759093527007,0.004254410922121259,0.027415517061207755,0.004195698336953204,-0.016059189680293896,-0.015571630146604686,0.0031616736989579816,-0.008099034087220267,0.006165154230486189,0.020310917729395403,0.017084491162373767,-0.009966932145596796,-0.0018956047849763326
ERM10103,-0.03880869808394903,-0.0059413246264146975,0.0018725768944691903,-0.0051649070108399295,-0.0051072195816395105,-0.008277878090134201,0.02122274538534848,0.018741861875656674,-0.030066529298553944,0.003147394994362888,-0.003510566189061537,-0.01671404499902642,0.016996982610628097,-0.02442866320430635,0.005946949451929625,0.02466870766000455,-0.017148098588657037,0.05129423733337415,-0.006047380732919105,0.028014330493245566,-0.03121064294014761,0.01938351710343624,0.004582475698703204,-0.04386523634853085,-0.030231580388200802,-0.02748700593400526,0.013677228474180979,0.005917015215811964,0.015348692129002792,-0.02169797440782845,-0.004821400909432693,0.028717715565511965,-0.018666921114554164,-0.007808672513526363,0.026922725290278084,0.012675478388360613,-0.025431831598494704,1.0,-0.007452978684251122,-0.005983948531508491,-0.01751791656882197,0.0005446807389740576,0.021163418908476457,0.0007215534840981499,-0.012442308348642264,0.0016142089901378712,-0.005772856964143505,-0.01831190964891035,-0.005095420512803724,-0.008245551354785904,-0.023790939415818113,-0.012538052251948041,0.02517008215812582,-0.003223547379768464,0.011626935431562974,0.02301350242011599,-0.017117981746280368,0.002169600402288014,-0.004212521366045859,0.03475191693941621,-0.008058806431648372,-0.02955839018951505,0.006788129566489488,-0.014990922744490185,-0.02411779096102077,0.010514867928346522,0.01761356054917694,-0.008336939257054074,-0.02423900261451073,-0.007574309989836285,0.005712601129795327,-0.008812089042767533,0.008668725353962032,0.014632987207918481,0.018411167609452522,-0.046757874051952496,-0.01997982763295795,0.01167966681021596,-0.02756355245566132,0.033359709247859595,0.003132756128980305,0.0023570019856208094,-0.0017824097858175937,-0.005893490132698375
ERM10105,-0.007552962582263215,0.0039415386357006645,-0.02899889126572417,-0.0032612801324727056,0.008635129171626926,0.015038666750962208,0.012198272476775582,-0.0015835031690548437,0.0015440150494734053,0.02558574256054074,-0.02381072908825734,-0.032232538402498415,0.025148789429621374,-0.013161901980594807,0.015676452281155818,0.013308434271378938,-0.002735408520539267,-0.013031640295522437,-0.03188805473641448,0.004056605321212669,-0.031733682147996864,-0.002256222411686749,0.01288156688167735,0.05579710992199471,0.003593252060543001,-0.009342997627287172,0.0028215662995516627,0.007774603772754953,0.01394559844082218,-0.011850163051694064,-0.028594979890060736,0.003709134128406579,0.014272482786924973,0.015877849361456614,-0.00808721635533044,-0.03841230863468585,0.010661668690294127,-0.007452978684251122,1.0,0.009787059695675658,-0.009568229637212065,-0.050503667976944264,-0.003771405755195594,-0.0020125386164338522,-0.005893259003111713,0.01133157738896951,0.02901672587721313,0.011125417766200392,-0.030854040858349422,0.002549745774666904,-0.01168166106542229,0.01698373374256561,-0.01612448284755539,-0.003721717387559257,0.004771180681873984,-0.01478476763003186,-0.04066033678828832,-0.006835666529155399,-0.014122474387475327,0.010641816658853024,0.04094198685816692,0.0003347282581840561,0.022394554991565688,-0.0026490613032128132,0.013020877851001244,0.014054065867049053,0.007037035845003368,0.009286169199128435,-0.0007403476684333912,-0.02944507021794198,-0.013302288369344368,0.02100659452922831,-0.011957966979750798,-0.02385306932488579,0.017740602435185424,-0.0026356532522579233,-0.01621229295253869,0.02235045001698969,0.046527429315213135,0.0018812152816272847,0.014244813124330116,-0.007152850049177722,0.02491336715619034,-0.02742603057840293
ERM10106,-0.036943269195688064,0.0088626946777341,-0.006726137576379542,0.0059790551564818184,0.013236298023706001,0.003876516728169057,-0.04840041742426945,0.0108052229499439,0.003016225998670653,-0.01709118036670711,-0.0016746637825219908,0.007394797969594498,-0.012660301705137685,-0.0026984464731112205,0.004264478032558989,0.013942555662354342,0.01647916501753502,-0.0007000701829989362,-0.002674997183548244,-0.01945104507198999,-0.02264265670689219,-0.0022258495960787686,-0.013090623703230579,0.006466901278167282,-0.002068833613764083,0.0010671991581701495,0.002239696162722154,-0.023903348685900952,-0.026004090744938427,0.011659860187813313,0.0019139323705367134,-0.00805894513297351,0.0030496200978997875,0.023945967895445956,0.015768288965733585,-0.007077394957691932,0.0073134368938894394,-0.005983948531508491,0.009787059695675658,1.0,-0.025844725861607857,-0.005766650538417453,0.018271052313911774,0.01684465241888928,-0.0005252962694602088,0.02808621276624921,-0.0015271804940221515,0.007225775736847471,0.00018262755946188674,-0.014705234282734653,-0.03552390399269532,0.02756840972719008,0.0011685248719450693,-0.01858143943638432,-0.0005660706200520518,0.0021788150111897047,0.006091422118468808,-0.009801940459463285,-0.015788188391689655,-0.007196860337568004,-0.012429497224297556,-0.008209580461930807,0.00950669909257066,-0.008523460269389183,0.021337630178920517,-0.040214827058307916,-0.022547267838393937,0.005632629494294068,0.00321075690625746,0.004115010422938195,-0.006841279425729724,-0.031694089592416715,-0.00865688762968568,-0.008164605206082858,0.013557351167457626,0.021664816246401326,0.02828189437226994,0.014370290609500541,-0.03981632867986669,-0.008848689069371807,0.0018580739959991413,0.008944309833134855,-0.020541235385274616,0.010336403039509843
ERM10108,0.030007743293466876,-0.021888866036520713,-0.0017815785733796344,0.01975361220338881,0.012705934457760224,-0.051123558582597796,0.015284099652815256,-0.019065819981988048,-0.026484589398524074,-0.009036192266098227,-0.023007398182181567,0.001360791777516298,0.00881207737060864,0.014386838940063075,0.026226123278214927,-0.02098458504065722,-0.00045018127334491763,-0.013827067103801738,0.013460645519547147,-0.0021584440462252058,-0.009141442739904462,0.00010599182663714617,0.017246172943901003,-0.0003691954287535596,0.03312327677270658,-0.0336296020976082,0.031680420661935216,0.017403473687165792,0.03285521592624234,-0.0013078896542549736,0.017271470232364743,-7.818548663862989e-05,-0.01862421121848332,0.009131668378542715,-0.011355133473113824,-0.016415887657023613,-0.02977120948719756,-0.01751791656882197,-0.009568229637212065,-0.025844725861607857,1.0,0.01124618105943363,0.014866398769938668,-0.008641300316485747,0.007277397428357267,-0.017530068504618506,-0.009343857688859071,-0.04993797673569081,0.002761395387176322,-0.05944574172901404,-0.004803598258811949,-0.024665295625798125,-0.01232037207865041,-0.021431451256767566,0.014445488043482113,0.0030051310462059938,-0.03501955160824064,0.030680852744426664,-0.01859137136163399,0.020158001474340076,0.0042282883968397834,0.006531505416518608,0.012704633905589544,-0.044254553694071115,0.00435575345742198,0.03925439714207904,-0.006621080210081326,0.020707157706255662,-0.017659608190181954,-0.015233619688369796,-0.01636632423799039,0.013287198292975899,-0.018041011173458837,-0.02730186420233759,-0.0072660577278869775,0.0035576802851546335,0.01184283243840416,0.006506377607917319,0.008388981500884445,0.034399339752787646,-0.03237161460076263,0.002489385235180921,0.005164715673288974,0.024390321180851507
ERM10109,0.017144083674842027,0.01842054123951737,0.013425604054169999,0.010999144143807772,-0.026722329184249494,0.007697014004490803,0.0016716272014273936,-0.0005832768413570837,-0.024104068127404035,0.007330503838460234,-0.03317114532264385,0.0018799621986780926,-2.7907863693838826e-05,-0.03352784947462066,-0.03449680404911731,0.022768103728411898,-0.0017484906303686801,0.0037590995313237325,-0.030618989370351193,-0.024226001319694625,0.020065276306044454,-0.018416418991632145,-0.001298719013212747,0.02329254403123469,0.014224489658838949,0.027783662449023933,-0.008167859978190906,0.0006053246788723861,0.0025039262673935882,0.019387277266976546,0.019154926945329366,-0.011252007748892769,0.0071146773206456435,0.0033384604959597634,0.012347345244092799,0.012314439968460522,0.007015398951084423,0.0005446807389740576,-0.050503667976944264,-0.005766650538417453,0.01124618105943363,1.0,0.024097826208528034,-0.03705652750829621,0.018742065560096357,-0.019405962868039812,-0.0054092330827191825,0.01214159344652283,0.03035790571693287,0.013736980175552754,0.0315843251139862,0.014327021492098167,-0.0035806898929746337,-0.017721858465619973,-0.012113641631059373,-0.04218293871512291,0.007853606756945252,-0.005955253553124576,0.04440248410802478,-0.021114284032977507,0.015106025758520363,-0.005349142086009041,-0.01415057646093702,-0.013184756082849032,-0.005814797404764688,-0.009775933162465292,-0.03451556002271779,0.0011681951110814528,-0.02960561561520209,-0.0069349644538840875,-0.008728743183365948,0.009288575527598108,0.01063430257155432,-0.020879683650387178,0.011339556302409117,0.02104294380661181,-0.008241571289419838,-0.004268854938188846,-0.02833227759371281,-0.0047181519870844076,0.019664260057277966,-0.0061587472874984105,0.014212136773807586,0.02546673847469847
